Function: strncmp
Variant: default
                                    generic_strncmp	__strncmp_lsx	__strncmp_aligned
========================================================================================================================
 strlen=8, len=1, align1=0, align2=0:         0.64	        0.56 ( 12.51%)	        0.53 ( 18.10%)	
strlen=17, len=81, align1=16352, align2=16368:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=16368, align2=16352:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=17, len=81, align1=16336, align2=0:         1.00	        0.56 ( 44.01%)	        0.77 ( 22.90%)	
strlen=17, len=81, align1=0, align2=16336:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=16336, align2=16360:         1.00	        0.80 ( 20.00%)	        0.76 ( 23.87%)	
strlen=17, len=81, align1=16360, align2=16336:         1.00	        0.80 ( 20.02%)	        0.76 ( 24.00%)	
strlen=17, len=81, align1=16320, align2=0:         1.02	        0.56 ( 45.06%)	        0.76 ( 25.46%)	
strlen=17, len=81, align1=0, align2=16320:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=16320, align2=16352:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=16352, align2=16320:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.00%)	
strlen=17, len=81, align1=16304, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.03%)	
strlen=17, len=81, align1=0, align2=16304:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.03%)	
strlen=17, len=81, align1=16304, align2=16344:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.03%)	
strlen=17, len=81, align1=16344, align2=16304:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=16288, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=0, align2=16288:         1.00	        0.56 ( 43.97%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=16288, align2=16336:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=17, len=81, align1=16336, align2=16288:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=16272, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=17, len=81, align1=0, align2=16272:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=17, len=81, align1=16272, align2=16328:         1.00	        0.80 ( 20.02%)	        0.76 ( 24.02%)	
strlen=17, len=81, align1=16328, align2=16272:         1.00	        0.80 ( 20.02%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=0, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=18, len=82, align1=18, align2=0:         3.04	        0.80 ( 73.68%)	        0.99 ( 67.44%)	
strlen=18, len=82, align1=0, align2=18:         1.51	        0.80 ( 46.90%)	        0.99 ( 34.29%)	
strlen=18, len=82, align1=8192, align2=8191:         1.40	        0.90 ( 35.71%)	        1.22 ( 12.85%)	
strlen=18, len=82, align1=8191, align2=8192:         1.72	        0.90 ( 47.67%)	        1.22 ( 29.01%)	
strlen=18, len=82, align1=16366, align2=0:         1.80	        0.90 ( 50.02%)	        1.22 ( 32.26%)	
strlen=18, len=82, align1=0, align2=16366:         1.40	        0.90 ( 35.70%)	        1.22 ( 12.85%)	
strlen=18, len=82, align1=16368, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 23.99%)	
strlen=18, len=82, align1=0, align2=16368:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16368, align2=16376:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.00%)	
strlen=18, len=82, align1=16376, align2=16368:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16352, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=18, len=82, align1=0, align2=16352:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16352, align2=16368:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.00%)	
strlen=18, len=82, align1=16368, align2=16352:         1.00	        0.56 ( 44.00%)	        0.83 ( 17.29%)	
strlen=18, len=82, align1=16336, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.04%)	
strlen=18, len=82, align1=0, align2=16336:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16336, align2=16360:         1.00	        0.80 ( 20.00%)	        0.76 ( 23.99%)	
strlen=18, len=82, align1=16360, align2=16336:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16320, align2=0:         1.00	        0.56 ( 43.98%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=0, align2=16320:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16320, align2=16352:         1.00	        0.56 ( 43.99%)	        0.76 ( 23.99%)	
strlen=18, len=82, align1=16352, align2=16320:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.03%)	
strlen=18, len=82, align1=16304, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=0, align2=16304:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=18, len=82, align1=16304, align2=16344:         1.00	        0.81 ( 19.09%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16344, align2=16304:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16288, align2=0:         1.00	        0.56 ( 44.00%)	        0.82 ( 17.63%)	
strlen=18, len=82, align1=0, align2=16288:         1.00	        0.56 ( 43.97%)	        0.76 ( 24.02%)	
strlen=18, len=82, align1=16288, align2=16336:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=18, len=82, align1=16336, align2=16288:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16272, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=0, align2=16272:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=18, len=82, align1=16272, align2=16328:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.02%)	
strlen=18, len=82, align1=16328, align2=16272:         1.00	        0.80 ( 19.89%)	        0.76 ( 24.02%)	
strlen=19, len=83, align1=0, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=19, align2=0:         1.88	        0.80 ( 57.44%)	        0.99 ( 47.28%)	
strlen=19, len=83, align1=0, align2=19:         1.51	        0.80 ( 46.90%)	        0.99 ( 34.28%)	
strlen=19, len=83, align1=8192, align2=8191:         1.40	        0.90 ( 35.70%)	        1.22 ( 12.85%)	
strlen=19, len=83, align1=8191, align2=8192:         1.72	        0.90 ( 47.59%)	        1.53 ( 11.08%)	
strlen=19, len=83, align1=16365, align2=0:         2.05	        0.90 ( 56.04%)	        1.22 ( 40.42%)	
strlen=19, len=83, align1=0, align2=16365:         1.40	        0.90 ( 35.78%)	        1.22 ( 12.94%)	
strlen=19, len=83, align1=16368, align2=0:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.02%)	
strlen=19, len=83, align1=0, align2=16368:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16368, align2=16376:         1.00	        0.80 ( 19.62%)	        0.76 ( 24.00%)	
strlen=19, len=83, align1=16376, align2=16368:         1.00	        0.80 ( 19.98%)	        0.76 ( 24.00%)	
strlen=19, len=83, align1=16352, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=19, len=83, align1=0, align2=16352:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16352, align2=16368:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16368, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.00%)	
strlen=19, len=83, align1=16336, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=0, align2=16336:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=19, len=83, align1=16336, align2=16360:         1.06	        0.80 ( 24.78%)	        0.76 ( 28.55%)	
strlen=19, len=83, align1=16360, align2=16336:         1.00	        0.80 ( 20.33%)	        0.76 ( 24.31%)	
strlen=19, len=83, align1=16320, align2=0:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.03%)	
strlen=19, len=83, align1=0, align2=16320:         1.00	        0.56 ( 44.25%)	        0.76 ( 24.35%)	
strlen=19, len=83, align1=16320, align2=16352:         1.00	        0.56 ( 43.99%)	        0.76 ( 23.99%)	
strlen=19, len=83, align1=16352, align2=16320:         1.00	        0.56 ( 44.08%)	        0.76 ( 24.08%)	
strlen=19, len=83, align1=16304, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.03%)	
strlen=19, len=83, align1=0, align2=16304:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16304, align2=16344:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.02%)	
strlen=19, len=83, align1=16344, align2=16304:         1.00	        0.80 ( 20.01%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16288, align2=0:         1.00	        0.56 ( 43.85%)	        0.76 ( 24.02%)	
strlen=19, len=83, align1=0, align2=16288:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16288, align2=16336:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16336, align2=16288:         1.07	        0.56 ( 47.62%)	        0.76 ( 28.96%)	
strlen=19, len=83, align1=16272, align2=0:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=0, align2=16272:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16272, align2=16328:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.01%)	
strlen=19, len=83, align1=16328, align2=16272:         1.00	        0.80 ( 20.02%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=0, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=20, len=84, align1=20, align2=0:         2.00	        0.80 ( 60.02%)	        1.22 ( 39.03%)	
strlen=20, len=84, align1=0, align2=20:         1.40	        0.80 ( 42.86%)	        1.22 ( 12.87%)	
strlen=20, len=84, align1=8192, align2=8191:         1.40	        0.90 ( 35.72%)	        1.22 ( 12.87%)	
strlen=20, len=84, align1=8191, align2=8192:         1.72	        0.90 ( 47.66%)	        1.22 ( 29.07%)	
strlen=20, len=84, align1=16364, align2=0:         2.00	        0.90 ( 54.98%)	        1.22 ( 39.00%)	
strlen=20, len=84, align1=0, align2=16364:         1.40	        0.95 ( 31.82%)	        1.22 ( 12.86%)	
strlen=20, len=84, align1=16368, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=0, align2=16368:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16368, align2=16376:         1.00	        0.80 ( 19.98%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=16376, align2=16368:         1.00	        0.81 ( 19.09%)	        0.76 ( 24.02%)	
strlen=20, len=84, align1=16352, align2=0:         1.00	        0.56 ( 44.09%)	        0.76 ( 24.12%)	
strlen=20, len=84, align1=0, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16352, align2=16368:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=16368, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16336, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=0, align2=16336:         1.00	        0.56 ( 43.98%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=16336, align2=16360:         1.00	        0.80 ( 19.99%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=16360, align2=16336:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=16320, align2=0:         1.05	        0.56 ( 46.73%)	        0.76 ( 27.74%)	
strlen=20, len=84, align1=0, align2=16320:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16320, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16352, align2=16320:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16304, align2=0:         1.00	        0.56 ( 44.07%)	        0.76 ( 24.11%)	
strlen=20, len=84, align1=0, align2=16304:         1.00	        0.56 ( 44.13%)	        0.76 ( 24.18%)	
strlen=20, len=84, align1=16304, align2=16344:         1.00	        0.80 ( 20.01%)	        0.76 ( 24.00%)	
strlen=20, len=84, align1=16344, align2=16304:         1.00	        0.80 ( 20.02%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16288, align2=0:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=0, align2=16288:         1.00	        0.56 ( 44.00%)	        0.76 ( 23.99%)	
strlen=20, len=84, align1=16288, align2=16336:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16336, align2=16288:         1.00	        0.56 ( 44.07%)	        0.76 ( 24.09%)	
strlen=20, len=84, align1=16272, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=0, align2=16272:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=20, len=84, align1=16272, align2=16328:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.02%)	
strlen=20, len=84, align1=16328, align2=16272:         1.00	        0.80 ( 20.01%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=0, align2=0:         1.00	        0.56 ( 44.16%)	        0.76 ( 24.22%)	
strlen=21, len=85, align1=21, align2=0:         1.89	        0.80 ( 57.55%)	        1.22 ( 35.27%)	
strlen=21, len=85, align1=0, align2=21:         1.40	        0.80 ( 42.84%)	        1.22 ( 12.85%)	
strlen=21, len=85, align1=8192, align2=8191:         1.40	        0.90 ( 35.62%)	        1.22 ( 12.87%)	
strlen=21, len=85, align1=8191, align2=8192:         1.72	        0.90 ( 47.75%)	        1.22 ( 29.20%)	
strlen=21, len=85, align1=16363, align2=0:         2.12	        0.90 ( 57.54%)	        1.22 ( 42.46%)	
strlen=21, len=85, align1=0, align2=16363:         1.40	        0.90 ( 35.72%)	        1.22 ( 12.86%)	
strlen=21, len=85, align1=16368, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=0, align2=16368:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=21, len=85, align1=16368, align2=16376:         1.00	        0.80 ( 19.87%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=16376, align2=16368:         1.00	        0.80 ( 19.98%)	        0.76 ( 24.00%)	
strlen=21, len=85, align1=16352, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=0, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=16352, align2=16368:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=16368, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 23.83%)	
strlen=21, len=85, align1=16336, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=21, len=85, align1=0, align2=16336:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.00%)	
strlen=21, len=85, align1=16336, align2=16360:         1.00	        0.80 ( 20.01%)	        0.76 ( 24.00%)	
strlen=21, len=85, align1=16360, align2=16336:         1.00	        0.80 ( 20.00%)	        0.76 ( 23.99%)	
strlen=21, len=85, align1=16320, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=21, len=85, align1=0, align2=16320:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=16320, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=16352, align2=16320:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.00%)	
strlen=21, len=85, align1=16304, align2=0:         1.00	        0.56 ( 44.02%)	        0.76 ( 23.89%)	
strlen=21, len=85, align1=0, align2=16304:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=21, len=85, align1=16304, align2=16344:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.02%)	
strlen=21, len=85, align1=16344, align2=16304:         1.00	        0.80 ( 19.99%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=16288, align2=0:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=0, align2=16288:         1.00	        0.56 ( 44.00%)	        0.76 ( 23.98%)	
strlen=21, len=85, align1=16288, align2=16336:         1.00	        0.56 ( 44.07%)	        0.76 ( 24.12%)	
strlen=21, len=85, align1=16336, align2=16288:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=21, len=85, align1=16272, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=0, align2=16272:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=21, len=85, align1=16272, align2=16328:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.02%)	
strlen=21, len=85, align1=16328, align2=16272:         1.01	        0.80 ( 20.69%)	        0.83 ( 17.30%)	
strlen=22, len=86, align1=0, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=22, align2=0:         1.80	        0.80 ( 55.55%)	        1.22 ( 32.23%)	
strlen=22, len=86, align1=0, align2=22:         1.40	        0.80 ( 42.85%)	        1.22 ( 12.87%)	
strlen=22, len=86, align1=8192, align2=8191:         1.40	        0.90 ( 35.70%)	        1.22 ( 12.86%)	
strlen=22, len=86, align1=8191, align2=8192:         1.72	        0.90 ( 47.66%)	        1.22 ( 29.07%)	
strlen=22, len=86, align1=16362, align2=0:         2.24	        0.90 ( 59.82%)	        1.22 ( 45.54%)	
strlen=22, len=86, align1=0, align2=16362:         1.40	        0.90 ( 35.71%)	        1.22 ( 12.86%)	
strlen=22, len=86, align1=16368, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 23.99%)	
strlen=22, len=86, align1=0, align2=16368:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=16368, align2=16376:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=16376, align2=16368:         1.00	        0.80 ( 19.74%)	        0.82 ( 17.91%)	
strlen=22, len=86, align1=16352, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.02%)	
strlen=22, len=86, align1=0, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 23.89%)	
strlen=22, len=86, align1=16352, align2=16368:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=16368, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.00%)	
strlen=22, len=86, align1=16336, align2=0:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.02%)	
strlen=22, len=86, align1=0, align2=16336:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.03%)	
strlen=22, len=86, align1=16336, align2=16360:         1.00	        0.80 ( 19.76%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=16360, align2=16336:         1.00	        0.80 ( 20.01%)	        0.76 ( 24.00%)	
strlen=22, len=86, align1=16320, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=0, align2=16320:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.02%)	
strlen=22, len=86, align1=16320, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=16352, align2=16320:         1.00	        0.56 ( 43.98%)	        0.76 ( 24.00%)	
strlen=22, len=86, align1=16304, align2=0:         1.00	        0.56 ( 44.01%)	        0.86 ( 14.15%)	
strlen=22, len=86, align1=0, align2=16304:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.03%)	
strlen=22, len=86, align1=16304, align2=16344:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.02%)	
strlen=22, len=86, align1=16344, align2=16304:         1.00	        0.80 ( 20.00%)	        0.76 ( 23.99%)	
strlen=22, len=86, align1=16288, align2=0:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=0, align2=16288:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=16288, align2=16336:         1.00	        0.56 ( 43.99%)	        0.77 ( 23.24%)	
strlen=22, len=86, align1=16336, align2=16288:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.02%)	
strlen=22, len=86, align1=16272, align2=0:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=0, align2=16272:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=22, len=86, align1=16272, align2=16328:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.03%)	
strlen=22, len=86, align1=16328, align2=16272:         1.00	        0.80 ( 20.01%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=0, align2=0:         1.01	        0.56 ( 44.54%)	        0.76 ( 24.73%)	
strlen=23, len=87, align1=23, align2=0:         1.72	        0.80 ( 53.47%)	        1.30 ( 24.58%)	
strlen=23, len=87, align1=0, align2=23:         1.40	        0.80 ( 42.90%)	        1.22 ( 12.94%)	
strlen=23, len=87, align1=8192, align2=8191:         1.40	        0.90 ( 35.71%)	        1.22 ( 12.87%)	
strlen=23, len=87, align1=8191, align2=8192:         1.72	        0.90 ( 47.67%)	        1.22 ( 29.08%)	
strlen=23, len=87, align1=16361, align2=0:         2.36	        0.90 ( 61.85%)	        1.22 ( 48.30%)	
strlen=23, len=87, align1=0, align2=16361:         1.40	        0.90 ( 35.71%)	        1.22 ( 12.86%)	
strlen=23, len=87, align1=16368, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=0, align2=16368:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.00%)	
strlen=23, len=87, align1=16368, align2=16376:         1.00	        0.80 ( 19.99%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=16376, align2=16368:         1.00	        0.80 ( 20.00%)	        0.76 ( 23.72%)	
strlen=23, len=87, align1=16352, align2=0:         1.00	        0.56 ( 43.99%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=0, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=23, len=87, align1=16352, align2=16368:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=16368, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.00%)	
strlen=23, len=87, align1=16336, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=0, align2=16336:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=16336, align2=16360:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=16360, align2=16336:         1.00	        0.80 ( 20.00%)	        0.77 ( 23.45%)	
strlen=23, len=87, align1=16320, align2=0:         1.00	        0.56 ( 43.89%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=0, align2=16320:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.00%)	
strlen=23, len=87, align1=16320, align2=16352:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=23, len=87, align1=16352, align2=16320:         1.00	        0.56 ( 44.21%)	        0.76 ( 24.19%)	
strlen=23, len=87, align1=16304, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=0, align2=16304:         1.00	        0.56 ( 44.02%)	        0.76 ( 24.02%)	
strlen=23, len=87, align1=16304, align2=16344:         1.00	        0.80 ( 20.00%)	        0.76 ( 24.02%)	
strlen=23, len=87, align1=16344, align2=16304:         1.06	        0.80 ( 24.34%)	        0.76 ( 28.14%)	
strlen=23, len=87, align1=16288, align2=0:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=0, align2=16288:         1.00	        0.56 ( 43.86%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=16288, align2=16336:         1.00	        0.56 ( 44.01%)	        0.76 ( 24.03%)	
strlen=23, len=87, align1=16336, align2=16288:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.00%)	
strlen=23, len=87, align1=16272, align2=0:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.02%)	
strlen=23, len=87, align1=0, align2=16272:         1.00	        0.56 ( 44.00%)	        0.76 ( 24.01%)	
strlen=23, len=87, align1=16272, align2=16328:         1.00	        0.80 ( 19.72%)	        0.76 ( 24.02%)	
strlen=23, len=87, align1=16328, align2=16272:         1.00	        0.80 ( 20.01%)	        0.76 ( 23.89%)	
strlen=24, len=88, align1=0, align2=0:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.43%)	
strlen=24, len=88, align1=24, align2=0:         1.12	        0.90 ( 19.66%)	        0.88 ( 21.44%)	
strlen=24, len=88, align1=0, align2=24:         1.12	        0.90 ( 19.65%)	        0.88 ( 21.42%)	
strlen=24, len=88, align1=8192, align2=8191:         1.73	        0.90 ( 48.08%)	        1.18 ( 32.22%)	
strlen=24, len=88, align1=8191, align2=8192:         1.68	        0.90 ( 46.45%)	        1.12 ( 33.37%)	
strlen=24, len=88, align1=16360, align2=0:         1.12	        0.90 ( 19.65%)	        0.88 ( 21.45%)	
strlen=24, len=88, align1=0, align2=16360:         1.12	        0.90 ( 19.66%)	        0.88 ( 21.44%)	
strlen=24, len=88, align1=16368, align2=0:         1.12	        0.56 ( 49.98%)	        0.88 ( 21.45%)	
strlen=24, len=88, align1=0, align2=16368:         1.12	        0.56 ( 49.98%)	        0.88 ( 21.44%)	
strlen=24, len=88, align1=16368, align2=16376:         1.12	        0.90 ( 19.65%)	        0.88 ( 21.45%)	
strlen=24, len=88, align1=16376, align2=16368:         1.12	        0.90 ( 19.65%)	        0.88 ( 21.46%)	
strlen=24, len=88, align1=16352, align2=0:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.44%)	
strlen=24, len=88, align1=0, align2=16352:         1.12	        0.56 ( 50.00%)	        0.88 ( 21.45%)	
strlen=24, len=88, align1=16352, align2=16368:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.45%)	
strlen=24, len=88, align1=16368, align2=16352:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.43%)	
strlen=24, len=88, align1=16336, align2=0:         1.12	        0.56 ( 49.99%)	        0.88 ( 21.45%)	
strlen=24, len=88, align1=0, align2=16336:         1.12	        0.56 ( 50.01%)	        0.88 ( 21.44%)	
strlen=24, len=88, align1=16336, align2=16360:         1.12	        0.90 ( 19.52%)	        0.88 ( 21.45%)	
